strength,dexterity,intelligence,vigor,constitution,height,character,fitness,age
70,53,42,2,31,1.41,warrior,41.21720800205449,1
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,11
71,53,42,1,31,1.41,warrior,41.48676529520009,11
71,53,42,1,31,1.41,warrior,41.48676529520009,11
71,53,42,1,31,1.41,warrior,41.48676529520009,10
71,53,42,1,31,1.41,warrior,41.48676529520009,10
71,53,42,1,31,1.41,warrior,41.48676529520009,9
71,53,42,1,31,1.41,warrior,41.48676529520009,9
71,53,42,1,31,1.41,warrior,41.48676529520009,9
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,11
71,53,42,1,31,1.41,warrior,41.48676529520009,11
71,53,42,1,31,1.41,warrior,41.48676529520009,10
71,53,42,1,31,1.41,warrior,41.48676529520009,10
71,53,42,1,31,1.41,warrior,41.48676529520009,10
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,11
71,53,42,1,31,1.41,warrior,41.48676529520009,11
71,53,42,1,31,1.41,warrior,41.48676529520009,11
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,0,32,1.41,warrior,41.45118557359425,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,18
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,12
71,53,42,1,31,1.41,warrior,41.48676529520009,1
69,57,40,1,31,1.41,warrior,41.587591004843,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
69,57,40,1,31,1.41,warrior,41.587591004843,2
71,53,42,1,31,1.41,warrior,41.48676529520009,19
71,53,42,1,31,1.41,warrior,41.48676529520009,18
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,14
71,53,42,1,31,1.41,warrior,41.48676529520009,13
71,53,42,1,31,1.41,warrior,41.48676529520009,13
69,57,40,1,31,1.41,warrior,41.587591004843,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,2
71,53,42,1,31,1.41,warrior,41.48676529520009,20
71,53,42,1,31,1.41,warrior,41.48676529520009,19
71,53,42,1,31,1.41,warrior,41.48676529520009,18
71,53,42,1,31,1.41,warrior,41.48676529520009,18
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,16
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,15
71,53,42,1,31,1.41,warrior,41.48676529520009,14
69,57,40,1,31,1.41,warrior,41.587591004843,1
69,57,40,1,31,1.41,warrior,41.587591004843,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
71,53,42,1,31,1.41,warrior,41.48676529520009,1
69,57,40,1,31,1.41,warrior,41.587591004843,4
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,2
69,57,40,1,31,1.41,warrior,41.587591004843,2
71,53,42,1,31,1.41,warrior,41.48676529520009,21
71,53,42,1,31,1.41,warrior,41.48676529520009,20
71,53,42,1,31,1.41,warrior,41.48676529520009,19
71,53,42,1,31,1.41,warrior,41.48676529520009,19
71,53,42,1,31,1.41,warrior,41.48676529520009,18
71,53,42,1,31,1.41,warrior,41.48676529520009,18
71,53,42,1,31,1.41,warrior,41.48676529520009,18
71,53,42,1,31,1.41,warrior,41.48676529520009,18
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,17
71,53,42,1,31,1.41,warrior,41.48676529520009,16
69,57,40,1,31,1.41,warrior,41.587591004843,1
69,57,40,1,31,1.41,warrior,41.587591004843,1
69,57,40,1,31,1.41,warrior,41.587591004843,1
65,54,39,10,30,1.41,warrior,39.47086526572868,1
69,57,40,1,31,1.41,warrior,41.587591004843,5
69,57,40,1,31,1.41,warrior,41.587591004843,4
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,2
69,57,40,1,31,1.41,warrior,41.587591004843,2
69,57,40,1,31,1.41,warrior,41.587591004843,2
71,53,42,1,31,1.41,warrior,41.48676529520009,22
71,53,42,1,31,1.41,warrior,41.48676529520009,21
71,53,42,1,31,1.41,warrior,41.48676529520009,20
71,53,42,1,31,1.41,warrior,41.48676529520009,20
71,53,42,1,31,1.41,warrior,41.48676529520009,19
71,53,42,1,31,1.41,warrior,41.48676529520009,19
71,53,42,1,31,1.41,warrior,41.48676529520009,19
71,53,42,1,31,1.41,warrior,41.48676529520009,19
71,53,42,1,31,1.41,warrior,41.48676529520009,18
69,57,40,1,31,1.41,warrior,41.587591004843,1
69,57,40,1,31,1.45,warrior,42.12627316460456,1
69,57,40,1,31,1.41,warrior,41.587591004843,1
68,55,40,5,30,1.41,warrior,40.80804306523831,1
69,57,40,1,31,1.45,warrior,42.12627316460456,2
69,57,40,1,31,1.41,warrior,41.587591004843,6
69,57,40,1,31,1.41,warrior,41.587591004843,5
69,57,40,1,31,1.41,warrior,41.587591004843,4
69,57,40,1,31,1.41,warrior,41.587591004843,4
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,2
69,57,40,1,31,1.41,warrior,41.587591004843,2
71,53,42,1,31,1.41,warrior,41.48676529520009,23
71,53,42,1,31,1.41,warrior,41.48676529520009,22
71,53,42,1,31,1.41,warrior,41.48676529520009,21
71,53,42,1,31,1.41,warrior,41.48676529520009,21
71,53,42,1,31,1.41,warrior,41.48676529520009,20
71,53,42,1,31,1.41,warrior,41.48676529520009,20
48,66,46,1,37,1.41,warrior,36.39001512562007,1
69,57,40,1,31,1.45,warrior,42.12627316460456,1
69,57,40,1,31,1.41,warrior,41.587591004843,1
72,51,41,2,32,1.41,warrior,40.93911193626789,1
69,57,40,1,31,1.45,warrior,42.12627316460456,3
69,57,40,1,31,1.45,warrior,42.12627316460456,2
69,57,40,1,31,1.41,warrior,41.587591004843,7
69,57,40,1,31,1.41,warrior,41.587591004843,6
69,57,40,1,31,1.41,warrior,41.587591004843,5
69,57,40,1,31,1.41,warrior,41.587591004843,5
69,57,40,1,31,1.41,warrior,41.587591004843,4
69,57,40,1,31,1.41,warrior,41.587591004843,4
69,57,40,1,31,1.41,warrior,41.587591004843,4
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,2
71,53,42,1,31,1.41,warrior,41.48676529520009,24
71,53,42,1,31,1.41,warrior,41.48676529520009,23
71,53,42,1,31,1.41,warrior,41.48676529520009,22
71,53,42,1,31,1.41,warrior,41.48676529520009,22
69,57,40,1,31,1.45,warrior,42.12627316460456,1
69,57,40,1,31,1.45,warrior,42.12627316460456,1
69,57,40,1,31,1.41,warrior,41.587591004843,1
69,57,40,1,31,1.41,warrior,41.587591004843,1
69,57,40,1,31,1.45,warrior,42.12627316460456,4
69,57,40,1,31,1.45,warrior,42.12627316460456,3
69,57,40,1,31,1.45,warrior,42.12627316460456,2
69,57,40,1,31,1.45,warrior,42.12627316460456,2
69,57,40,1,31,1.41,warrior,41.587591004843,8
69,57,40,1,31,1.41,warrior,41.587591004843,7
69,57,40,1,31,1.41,warrior,41.587591004843,6
69,57,40,1,31,1.41,warrior,41.587591004843,6
69,57,40,1,31,1.41,warrior,41.587591004843,5
69,57,40,1,31,1.41,warrior,41.587591004843,5
69,57,40,1,31,1.41,warrior,41.587591004843,5
69,57,40,1,31,1.41,warrior,41.587591004843,4
69,57,40,1,31,1.41,warrior,41.587591004843,4
69,57,40,1,31,1.41,warrior,41.587591004843,3
69,57,40,1,31,1.41,warrior,41.587591004843,2
69,57,40,1,31,1.41,warrior,41.587591004843,2
69,57,40,1,31,1.45,warrior,42.12627316460456,1
69,57,40,1,31,1.45,warrior,42.12627316460456,1
72,56,40,0,30,1.45,warrior,42.75526528637103,1
69,57,40,1,31,1.45,warrior,42.12627316460456,1
72,56,40,0,30,1.45,warrior,42.75526528637103,2
69,57,40,1,31,1.45,warrior,42.12627316460456,5
69,57,40,1,31,1.45,warrior,42.12627316460456,4
69,57,40,1,31,1.45,warrior,42.12627316460456,3
69,57,40,1,31,1.45,warrior,42.12627316460456,3
69,57,40,1,31,1.45,warrior,42.12627316460456,2
69,57,40,1,31,1.45,warrior,42.12627316460456,2
69,57,40,1,31,1.45,warrior,42.12627316460456,2
69,57,40,1,31,1.41,warrior,41.587591004843,9
69,57,40,1,31,1.41,warrior,41.587591004843,8
69,57,40,1,31,1.41,warrior,41.587591004843,7
69,57,40,1,31,1.41,warrior,41.587591004843,7
69,57,40,1,31,1.41,warrior,41.587591004843,6
69,57,40,1,31,1.41,warrior,41.587591004843,6
69,57,40,1,31,1.41,warrior,41.587591004843,6
69,57,40,1,31,1.41,warrior,41.587591004843,5
71,56,40,1,30,1.45,warrior,42.47112345576822,1
70,57,40,1,30,1.45,warrior,42.45510142609661,1
69,57,40,1,31,1.45,warrior,42.12627316460456,1
69,57,40,1,31,1.45,warrior,42.12627316460456,1
72,56,40,0,30,1.45,warrior,42.75526528637103,3
71,56,40,1,30,1.45,warrior,42.47112345576822,2
70,57,40,1,30,1.45,warrior,42.45510142609661,2
69,57,40,1,31,1.45,warrior,42.12627316460456,6
69,57,40,1,31,1.45,warrior,42.12627316460456,5
69,57,40,1,31,1.45,warrior,42.12627316460456,4
69,57,40,1,31,1.45,warrior,42.12627316460456,4
69,57,40,1,31,1.45,warrior,42.12627316460456,3
69,57,40,1,31,1.45,warrior,42.12627316460456,3
69,57,40,1,31,1.45,warrior,42.12627316460456,3
69,57,40,1,31,1.45,warrior,42.12627316460456,2
69,57,40,1,31,1.45,warrior,42.12627316460456,2
69,57,40,1,31,1.41,warrior,41.587591004843,10
69,57,40,1,31,1.41,warrior,41.587591004843,9
69,57,40,1,31,1.41,warrior,41.587591004843,8
69,57,40,1,31,1.41,warrior,41.587591004843,8
73,55,40,1,29,1.45,warrior,42.775121535674714,1
71,57,40,0,30,1.54,warrior,40.893905234686095,1
70,57,40,1,30,1.45,warrior,42.45510142609661,1
71,52,42,2,31,1.45,warrior,41.72952151160387,1
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,4
71,56,40,1,30,1.45,warrior,42.47112345576822,3
70,57,40,1,30,1.45,warrior,42.45510142609661,3
70,57,40,1,30,1.45,warrior,42.45510142609661,2
69,57,40,1,31,1.45,warrior,42.12627316460456,7
69,57,40,1,31,1.45,warrior,42.12627316460456,6
69,57,40,1,31,1.45,warrior,42.12627316460456,5
69,57,40,1,31,1.45,warrior,42.12627316460456,5
69,57,40,1,31,1.45,warrior,42.12627316460456,4
69,57,40,1,31,1.45,warrior,42.12627316460456,4
69,57,40,1,31,1.45,warrior,42.12627316460456,4
69,57,40,1,31,1.45,warrior,42.12627316460456,3
69,57,40,1,31,1.45,warrior,42.12627316460456,3
71,52,42,2,31,1.45,warrior,41.72952151160387,2
69,57,40,1,31,1.41,warrior,41.587591004843,11
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,57,37,1,30,1.45,warrior,42.637705016837806,1
71,56,40,1,30,1.45,warrior,42.47112345576822,1
70,57,40,1,30,1.45,warrior,42.45510142609661,1
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,5
73,57,37,1,30,1.45,warrior,42.637705016837806,2
71,56,40,1,30,1.45,warrior,42.47112345576822,4
71,56,40,1,30,1.45,warrior,42.47112345576822,2
70,57,40,1,30,1.45,warrior,42.45510142609661,4
70,57,40,1,30,1.45,warrior,42.45510142609661,3
70,57,40,1,30,1.45,warrior,42.45510142609661,2
69,57,40,1,31,1.45,warrior,42.12627316460456,8
69,57,40,1,31,1.45,warrior,42.12627316460456,7
69,57,40,1,31,1.45,warrior,42.12627316460456,6
69,57,40,1,31,1.45,warrior,42.12627316460456,6
69,57,40,1,31,1.45,warrior,42.12627316460456,5
69,57,40,1,31,1.45,warrior,42.12627316460456,5
69,57,40,1,31,1.45,warrior,42.12627316460456,5
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,56,37,2,30,1.45,warrior,42.35242812442459,1
72,56,39,1,30,1.45,warrior,42.53328620111824,1
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,6
73,57,37,1,30,1.45,warrior,42.637705016837806,3
72,56,39,1,30,1.45,warrior,42.53328620111824,2
71,56,40,1,30,1.45,warrior,42.47112345576822,5
71,56,40,1,30,1.45,warrior,42.47112345576822,3
70,57,40,1,30,1.45,warrior,42.45510142609661,5
70,57,40,1,30,1.45,warrior,42.45510142609661,4
70,57,40,1,30,1.45,warrior,42.45510142609661,3
73,56,37,2,30,1.45,warrior,42.35242812442459,2
69,57,40,1,31,1.45,warrior,42.12627316460456,9
69,57,40,1,31,1.45,warrior,42.12627316460456,8
69,57,40,1,31,1.45,warrior,42.12627316460456,7
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
83,63,16,2,34,1.45,warrior,40.73501079089903,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,7
73,57,37,1,30,1.45,warrior,42.637705016837806,4
72,56,39,1,30,1.45,warrior,42.53328620111824,3
71,56,40,1,30,1.45,warrior,42.47112345576822,6
71,56,40,1,30,1.45,warrior,42.47112345576822,4
70,57,40,1,30,1.45,warrior,42.45510142609661,6
70,57,40,1,30,1.45,warrior,42.45510142609661,5
70,57,40,1,30,1.45,warrior,42.45510142609661,4
73,56,37,2,30,1.45,warrior,42.35242812442459,3
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,8
73,57,37,1,30,1.45,warrior,42.637705016837806,5
72,56,39,1,30,1.45,warrior,42.53328620111824,4
71,56,40,1,30,1.45,warrior,42.47112345576822,7
71,56,40,1,30,1.45,warrior,42.47112345576822,5
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,9
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.31,warrior,30.994680623462294,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,9
