strength,dexterity,intelligence,vigor,constitution,height,fitness,generation,selection_rate
37,52,35,37,37,1.55,28.748209508606905,0,50
38,49,38,32,41,1.54,29.437933375303956,0,50
37,39,44,39,39,1.56,28.43461496339664,0,50
35,49,31,38,45,1.49,28.178158998863488,0,50
40,36,46,38,38,1.45,29.48784998277946,0,50
42,35,37,48,36,1.31,26.66839549871256,0,50
40,37,51,28,42,1.62,29.585262087892037,0,50
43,35,37,36,47,1.98,30.123972010079086,0,50
42,40,39,33,44,1.85,31.224026636515145,0,51
38,39,47,41,33,1.49,28.712751993880055,0,51
41,42,38,37,40,1.42,29.93555410582943,0,51
39,40,42,41,36,1.6,28.484191242526165,0,51
38,42,39,41,38,1.83,29.54964085380027,0,51
37,45,42,34,40,1.58,28.82845450787071,0,51
41,30,41,43,43,1.79,28.70922758099863,0,51
46,43,30,40,39,1.67,29.585206046311697,0,51
41,39,43,37,38,1.64,29.16764226537768,0,51
47,29,39,40,43,1.81,29.88195893129707,0,51
31,51,33,50,33,1.58,25.669087182336675,0,51
43,35,32,39,49,1.88,29.63430990943391,0,51
43,44,33,33,45,1.98,31.228441440616052,0,51
39,31,43,41,44,1.75,28.510485279477994,0,51
37,49,35,37,40,1.89,30.403868153450965,0,51
36,54,31,36,41,1.43,28.8803326083854,0,51
47,39,38,33,41,1.41,31.175757912109525,0,51
40,40,44,38,36,1.46,29.718612309071155,0,51
35,51,30,39,43,1.68,27.7145292093196,0,51
32,46,34,39,47,1.6,27.13482830211088,0,51
42,40,38,45,33,1.73,28.88601763826083,0,52
36,39,40,41,42,1.97,28.742591176882136,0,52
38,38,40,44,38,1.62,27.985011299677886,0,52
46,29,45,36,42,1.86,30.880196721478093,0,52
34,45,37,44,38,1.91,28.466586186736233,0,52
48,42,36,32,40,1.62,30.69076417054829,0,52
36,42,39,44,37,1.86,28.853209158598702,0,52
40,41,45,38,34,1.62,28.88692122333508,0,52
41,39,34,42,42,1.61,28.638519096029334,0,52
37,30,44,48,39,1.98,27.609556774761412,0,52
33,39,43,49,34,1.58,26.36923207351436,0,52
38,44,41,36,39,1.88,30.699013105319565,0,52
41,43,40,33,41,1.83,31.24424856340301,0,52
42,29,50,39,38,1.96,29.999798076887682,0,52
47,36,36,35,44,1.72,30.13974835404996,0,52
40,37,31,41,49,1.39,28.434762222808352,0,52
36,38,42,36,46,1.72,28.42717858267654,0,52
36,30,36,45,51,1.6,27.55296567527119,0,52
42,36,44,33,43,1.79,30.45149585215416,0,52
33,43,41,39,42,1.94,28.393408575048458,0,52
49,34,30,38,47,1.84,30.453980884850132,0,53
39,38,40,38,43,1.82,29.593800739965573,0,53
46,34,54,31,33,1.56,30.634672733296924,0,53
37,35,47,38,41,1.79,28.85422623593239,0,53
48,42,37,34,37,1.81,32.599123128608966,0,53
46,27,42,39,44,1.31,28.044773653498467,0,53
41,48,48,29,32,1.73,30.785152063264377,0,53
50,38,40,40,30,1.48,31.23448547490515,0,53
45,41,43,35,34,1.98,32.35650815593921,0,53
37,33,46,50,32,1.5,27.076868712232198,0,53
37,31,52,40,38,1.87,28.845845609896667,0,53
45,48,30,37,38,1.44,30.99995580174476,0,53
32,42,45,35,44,1.67,27.47983145987271,0,53
31,32,53,36,46,1.92,27.167980968732145,0,53
39,33,50,37,39,1.9,30.069046485320296,0,53
44,35,40,41,38,1.96,30.736191048652074,0,53
43,35,48,36,36,1.34,28.683513002905926,0,53
49,41,37,33,38,1.62,30.784674851555323,0,53
38,31,37,45,47,1.53,27.854558983463704,0,53
42,41,37,34,44,1.57,29.655894258636224,0,53
42,41,43,36,36,1.51,30.18616118252295,0,54
34,40,44,41,39,1.98,28.23807613624242,0,54
44,39,43,31,41,1.95,32.520223799216055,0,54
49,41,46,33,29,1.61,31.081238613549115,0,54
48,38,29,44,39,1.63,29.058262807832957,0,54
25,43,41,40,49,1.88,24.890745500268583,0,54
35,43,36,36,48,1.5,28.24400069548484,0,54
45,37,35,42,39,1.59,29.19732559836782,0,54
44,43,31,41,39,1.67,29.244879824031095,0,54
37,38,44,40,39,1.52,28.48751051742163,0,54
42,35,41,40,40,1.34,28.42056221996442,0,54
47,42,34,41,34,1.38,30.1333929413711,0,54
40,27,43,36,52,1.31,28.415421996795438,0,54
39,35,34,42,48,1.89,28.648266156178174,0,54
31,44,46,38,39,1.93,27.959450216747918,0,54
41,39,40,38,40,1.93,30.927628932929938,0,54
39,37,40,45,37,1.86,29.229416112059354,0,54
33,51,29,46,39,1.86,27.73552272352324,0,54
36,36,39,49,38,1.34,26.90359631299487,0,54
32,45,38,38,45,1.49,27.497598344270674,0,54
46,37,41,38,36,1.8,31.189415719590247,0,55
43,37,34,39,45,1.71,29.175390869876466,0,55
38,32,40,35,53,1.38,28.415223196344535,0,55
42,40,32,47,37,1.42,28.845514409094143,0,55
47,27,36,43,45,1.34,28.305206522023916,0,55
50,44,37,25,42,1.63,31.550881551776015,0,55
40,30,44,43,41,1.71,28.32792128021059,0,55
33,50,41,38,36,1.63,27.280782279588323,0,55
38,38,42,41,39,1.47,28.779231801032353,0,55
31,44,40,44,39,1.42,26.7935933146717,0,55
41,35,43,34,45,1.39,29.542103006691978,0,55
41,44,35,44,34,1.72,28.85753495713908,0,55
34,47,41,43,33,1.77,27.776256320796254,0,55
32,41,38,47,40,1.67,26.637957221943218,0,55
29,36,45,52,36,1.95,25.291828753441074,0,55
36,36,37,38,51,1.53,28.064847205632848,0,55
36,43,36,40,43,1.39,28.25933289215876,0,55
41,35,44,41,37,1.51,29.116589348414706,0,55
44,30,33,45,46,1.63,28.258596402797885,0,55
48,30,46,35,39,1.89,32.024409718241785,0,55
48,49,26,25,50,1.37,30.379862264399648,0,56
40,43,32,40,43,1.84,29.885845947789917,0,56
43,32,36,41,46,1.66,28.699535002990693,0,56
40,33,41,47,37,1.96,28.842384017974574,0,56
46,34,43,40,35,1.78,30.424413285775515,0,56
45,33,37,41,42,1.8,29.833605184583647,0,56
54,45,30,40,29,1.71,31.27255499778768,0,56
40,29,46,41,42,1.64,28.380955354592864,0,56
37,30,38,43,50,1.54,27.804403042386046,0,56
32,38,45,37,46,1.39,27.509555988066033,0,56
30,43,42,44,39,1.41,26.46904242671331,0,56
41,43,41,40,33,1.94,31.475998962916307,0,56
45,46,33,43,31,1.48,30.372140555904068,0,56
32,45,33,44,44,1.51,26.981559502712116,0,56
43,32,42,36,45,1.87,30.40903703618011,0,56
40,33,43,45,37,1.46,28.512472204755905,0,56
38,47,32,46,35,1.86,29.462899743071876,0,56
44,30,46,42,36,1.86,30.199402178884004,0,56
42,36,33,38,49,1.97,29.566985842044474,0,56
43,39,47,37,32,1.59,29.56907244341496,0,56
55,46,29,37,31,1.47,32.84202196173039,0,57
37,32,36,48,45,1.83,27.480712330387124,0,57
35,43,43,37,40,1.4,28.429688579578084,0,57
35,41,42,42,38,1.77,28.087968964822842,0,57
43,34,34,47,40,1.45,28.663550558853466,0,57
40,39,45,38,36,1.94,30.949789965128186,0,57
43,45,33,40,37,1.48,30.14278742618177,0,57
44,40,37,34,43,1.64,29.771782483748254,0,57
37,41,49,34,37,1.46,29.370003212075787,0,57
36,43,48,39,32,1.59,27.890168942187742,0,57
42,53,24,33,46,1.96,31.382890046367528,0,57
51,34,42,34,37,1.54,31.087603677742784,0,57
41,34,40,43,40,1.46,28.933728874891244,0,57
54,33,28,36,47,1.82,30.72906688067428,0,57
41,44,46,37,30,1.62,29.160175348754287,0,57
42,48,44,33,31,1.64,29.92885840034118,0,57
38,45,46,39,30,1.45,29.29885676730626,0,57
29,47,45,39,38,1.31,25.264889991441734,0,57
28,29,49,38,54,1.37,26.667706339269017,0,57
46,33,41,41,37,1.65,29.215049123680593,0,57
40,35,38,42,43,1.44,28.824200861089594,0,58
42,49,41,34,32,1.37,30.07548002644277,0,58
32,48,37,36,45,1.85,28.14061686810252,0,58
38,43,38,37,42,1.59,28.716789419697804,0,58
36,33,41,39,49,1.79,28.12570859286025,0,58
43,38,32,36,49,1.54,29.258631216206457,0,58
39,38,31,48,42,1.95,28.472031971810168,0,58
37,43,43,29,46,1.39,29.269039238236346,0,58
38,45,38,28,49,1.54,29.255833933522567,0,58
44,40,37,35,42,1.47,30.536737684139034,0,58
37,40,39,41,41,1.73,28.371368252835556,0,58
45,48,38,28,39,1.95,34.16465575658315,0,58
37,43,39,43,36,1.46,28.52993638659293,0,58
40,39,41,31,47,1.79,30.079003499653716,0,58
38,31,51,34,44,1.68,28.68515507729758,0,58
31,52,31,43,41,1.47,26.78506275089255,0,58
33,41,43,40,41,1.74,27.59027703912073,0,58
40,41,46,30,41,1.79,30.72623836656842,0,58
35,41,39,41,42,1.48,28.093840747127054,0,58
49,32,36,39,42,1.36,29.374545504033527,0,58
50,40,41,29,38,1.9,34.87487454498055,0,59
37,38,40,52,31,1.64,26.5929895541379,0,59
46,38,40,41,33,1.64,29.434714973201995,0,59
37,41,34,45,41,1.8,28.34223828069375,0,59
47,43,36,43,29,1.53,30.190918765661124,0,59
37,36,41,33,51,1.99,28.889936935950946,0,59
44,28,46,44,36,1.67,28.3980392720011,0,59
49,46,32,29,42,1.83,33.512663126491816,0,59
39,46,38,34,41,1.65,29.089847945228126,0,59
36,29,44,52,37,1.49,26.71758287148268,0,59
45,36,44,43,30,1.55,29.276682279569812,0,59
50,45,35,34,34,1.82,33.670381822814214,0,59
41,42,44,40,31,1.3,25.580034665343458,0,59
43,38,33,41,43,1.79,29.653058203701733,0,59
43,40,37,37,41,1.44,30.233045070571258,0,59
42,41,29,42,44,1.57,28.75329205658099,0,59
47,38,37,44,32,1.61,29.201081316208857,0,59
28,42,40,48,40,1.45,25.595556234335078,0,59
44,32,40,50,32,1.78,28.515396941693886,0,59
37,36,42,48,35,1.8,27.903905397835114,0,59
41,42,40,48,27,1.85,29.971601605768686,0,60
34,47,37,41,39,1.76,27.91628453248572,0,60
40,40,45,39,34,1.35,28.347308836902688,0,60
36,39,34,42,47,1.95,28.282700326855423,0,60
36,42,44,36,40,1.67,28.34551099542311,0,60
43,33,39,42,41,1.6,28.806355406704363,0,60
41,46,34,36,41,1.69,29.395133025410544,0,60
39,44,35,43,37,1.98,29.64257213190021,0,60
47,45,45,25,36,1.63,31.618467287877728,0,60
38,38,39,43,40,1.33,27.523849358940318,0,60
46,40,45,29,38,1.52,31.55229575820435,0,60
37,41,35,45,40,1.66,27.76710260511974,0,60
44,32,36,43,43,1.49,29.009533419947548,0,60
47,39,39,37,36,1.84,32.29604017576876,0,60
35,48,36,36,43,1.65,28.0051131322548,0,60
42,39,33,40,44,1.95,30.234973824419807,0,60
42,42,39,38,37,1.35,28.89730166407538,0,60
37,41,39,42,39,1.34,27.578264699699716,0,60
42,38,43,48,27,1.48,28.594754664191473,0,60
39,45,31,38,45,1.3,26.71898760529524,0,60
43,34,41,41,39,1.69,29.02102637572662,0,61
40,41,38,41,38,1.92,30.543907187631156,0,61
42,37,44,42,33,1.34,27.943948157331725,0,61
45,37,44,37,35,1.47,30.6956937890659,0,61
44,38,38,40,38,1.35,28.91554583007914,0,61
42,33,48,35,40,1.37,29.406370202919554,0,61
44,35,37,43,39,1.4,29.2961435025205,0,61
33,51,39,36,39,1.58,27.59133516243081,0,61
43,39,37,47,32,1.85,30.184567377346504,0,61
40,37,39,44,38,1.6,28.325395549918994,0,61
47,41,33,37,40,1.37,30.09677819147616,0,61
43,41,31,39,44,1.88,30.7292126737144,0,61
45,35,40,38,40,1.74,29.960145834337556,0,61
38,40,43,41,36,1.62,28.2376531363363,0,61
48,36,38,43,33,1.41,30.15898283069989,0,61
44,39,42,38,35,1.82,31.31687981036848,0,61
37,48,43,33,37,1.63,28.760994440242982,0,61
32,42,34,49,41,2.0,26.64120803833576,0,61
40,39,44,38,37,1.67,28.933100914744312,0,61
34,33,46,46,39,1.78,27.206506979797915,0,61
45,43,33,42,35,1.88,31.865870864773203,0,62
49,38,30,41,40,1.65,29.48271534063328,0,62
34,41,45,37,41,1.9,28.97857825097985,0,62
39,43,43,29,44,1.3,26.888464541605675,0,62
36,33,49,37,43,1.92,28.94642998798445,0,62
44,33,43,40,38,1.75,29.626791425914526,0,62
45,49,40,27,37,1.41,32.31120515315799,0,62
48,38,39,40,33,1.68,29.928668099211457,0,62
42,38,45,45,28,1.85,30.36169781336613,0,62
43,46,44,35,30,1.89,33.417187509961096,0,62
44,37,48,39,30,1.68,29.328638544701835,0,62
35,43,41,36,43,1.52,28.408477098653645,0,62
46,33,46,38,35,1.3,26.727550135660145,0,62
37,36,46,43,36,1.66,27.760249335183232,0,62
50,50,30,30,38,1.74,32.336799589125974,0,62
48,33,31,43,43,1.7,28.98517639746047,0,62
47,30,38,36,47,1.9,30.63960320972156,0,62
34,43,34,52,35,1.35,26.155652595950052,0,62
41,35,43,35,44,1.99,30.0509391048313,0,62
43,40,36,40,39,1.77,29.980298791322923,0,62
44,43,35,36,40,1.94,32.20200652893999,0,63
47,35,42,27,47,1.35,29.95806982820181,0,63
41,46,27,47,37,1.61,28.132264545789887,0,63
43,33,44,35,43,1.37,29.50323287155325,0,63
43,41,30,45,39,2.0,29.410550729933057,0,63
45,44,37,36,36,1.56,30.427457256192106,0,63
52,29,46,37,34,1.65,29.953527418812868,0,63
36,42,38,41,41,1.36,27.882771755300936,0,63
43,38,44,34,39,1.39,30.264116468192075,0,63
25,36,47,40,50,1.63,25.798021348881562,0,63
37,39,43,32,47,1.48,29.116334876795854,0,63
48,42,33,36,39,1.95,32.948705006428995,0,63
43,37,33,37,48,1.35,28.778961630111695,0,63
27,41,37,44,49,1.62,25.950004761420956,0,63
31,42,42,38,45,1.55,27.158858411403735,0,63
38,39,42,35,44,1.49,29.203811320266787,0,63
29,47,35,45,42,1.36,25.977640637247237,0,63
34,40,39,39,46,1.73,27.82461219987951,0,63
51,34,38,35,40,1.89,32.81197141015042,0,63
52,44,34,30,38,1.32,28.850132942892152,0,63
31,44,47,40,36,1.75,26.950544384141168,0,64
38,37,41,47,35,1.87,28.827826486178598,0,64
42,33,41,43,39,1.51,28.922149473649476,0,64
42,42,39,37,38,1.91,31.81145872721836,0,64
37,43,39,39,40,1.82,29.37345724824865,0,64
39,43,29,40,47,1.34,27.90413902295832,0,64
47,32,39,32,48,1.56,29.919938922032994,0,64
38,32,41,36,51,1.66,28.423897202218363,0,64
38,41,45,31,43,1.87,30.76081202004152,0,64
30,48,40,42,38,1.35,26.09861661833628,0,64
44,42,31,39,42,1.78,30.202741400418994,0,64
35,38,45,35,45,1.5,28.43761024611532,0,64
37,41,33,46,41,1.63,27.65801744454832,0,64
51,43,38,31,35,1.76,32.812213660637326,0,64
42,40,32,43,41,1.38,28.887734011241974,0,64
33,43,33,47,42,1.49,27.01503828314319,0,64
44,46,32,41,35,1.81,31.07117337208461,0,64
39,42,44,41,32,1.64,28.31607663990167,0,64
40,38,44,37,39,1.33,28.06382992596807,0,64
31,41,40,40,46,1.84,27.20311841983107,0,64
42,40,39,40,37,1.38,29.384615156347238,0,65
42,45,37,44,30,1.99,30.349590510141628,0,65
46,35,40,39,38,1.43,30.33421054005119,0,65
36,34,48,38,42,1.44,28.430160662191692,0,65
40,31,45,40,42,1.57,28.627117765709063,0,65
36,42,37,45,38,1.55,27.732144597543986,0,65
41,40,34,44,39,1.88,30.011846067212055,0,65
36,46,42,33,41,1.45,29.25103103588185,0,65
38,42,36,40,42,1.99,29.233408762202995,0,65
45,41,34,42,36,1.73,29.742980915748987,0,65
41,42,34,43,38,1.34,27.98942322553751,0,65
37,36,40,42,43,1.77,28.335131885866076,0,65
41,39,40,26,52,1.35,29.04241185295845,0,65
35,42,47,36,38,1.59,28.102966390012725,0,65
37,40,42,42,37,1.95,29.41086017471495,0,65
38,51,36,34,39,2.0,30.04342270315986,0,65
32,37,41,44,44,1.5,27.04136642267968,0,65
41,30,47,38,42,1.52,29.060195932080944,0,65
45,41,33,36,43,1.48,30.43535316809666,0,65
41,46,38,35,38,1.92,32.12310980022056,0,65
33,36,44,37,48,1.31,27.45727299191023,0,66
35,35,31,42,55,1.74,27.291208055655016,0,66
28,48,34,46,42,1.38,25.666950827239887,0,66
39,45,32,40,42,1.75,28.985927050304824,0,66
35,30,50,40,43,1.9,28.032490256836063,0,66
41,37,43,44,33,1.6,28.350740257961046,0,66
34,43,40,44,37,1.48,27.59972816040152,0,66
45,46,35,34,38,1.92,33.3699165284107,0,66
43,47,26,41,41,1.42,29.706316801107494,0,66
39,39,40,41,39,1.98,29.577638184364186,0,66
40,43,39,42,34,1.62,28.538418663010663,0,66
43,35,32,45,43,1.96,29.336113446326245,0,66
52,36,47,31,32,1.41,32.5592516344774,0,66
42,43,43,41,29,1.53,29.504581052844173,0,66
42,39,42,36,39,1.54,29.81713252917634,0,66
35,32,42,47,42,1.56,27.278286707102318,0,66
32,28,39,49,50,1.3,28.322316266083234,0,66
45,42,37,39,35,1.88,32.36751682595972,0,66
50,34,32,44,38,1.51,29.635655838216955,0,66
43,42,41,42,30,1.49,29.900480412816236,0,66
39,37,46,37,39,1.36,28.683795959635216,0,67
39,45,39,54,21,1.41,27.02123116415606,0,67
42,45,37,41,33,1.53,29.605919241002432,0,67
45,34,35,48,36,1.66,28.292312725684543,0,67
33,42,43,37,43,1.33,27.12532866439235,0,67
33,42,43,40,40,1.39,27.57024733284515,0,67
38,40,35,48,37,1.79,28.21353940291281,0,67
45,43,40,32,38,1.82,32.47701106567539,0,67
42,40,40,35,41,1.51,30.070267984598757,0,67
49,29,46,45,29,1.89,31.111980716898433,0,67
45,41,36,34,42,1.83,31.74567583218103,0,67
23,45,46,47,37,1.58,23.7842531966689,0,67
33,45,52,28,40,1.64,27.94002453037502,0,67
43,36,37,38,44,1.67,29.189450829645224,0,67
41,37,37,46,37,1.34,27.70130145301624,0,67
45,33,41,34,45,1.32,28.4763597061918,0,67
37,39,35,44,43,1.45,28.171705676749397,0,67
40,41,33,39,45,1.42,29.154166797213556,0,67
47,39,43,32,37,1.39,31.307197902006564,0,67
40,34,38,43,43,1.58,28.397720700146362,0,67
37,37,38,42,44,1.74,28.213973219295838,0,68
41,41,42,34,40,2.0,30.505117239073222,0,68
37,37,40,49,35,1.8,27.829123007964387,0,68
46,46,33,30,43,1.55,30.901952896803678,0,68
45,36,37,36,44,1.75,30.074325429596257,0,68
47,37,33,48,33,1.61,28.581327962489162,0,68
39,35,48,38,38,1.34,28.078469737761274,0,68
39,36,52,35,36,1.88,30.71571361638408,0,68
38,41,36,47,36,1.53,27.968200641211624,0,68
44,33,40,30,51,1.89,30.837520977022336,0,68
38,47,36,35,42,1.41,29.404811332097303,0,68
35,38,39,48,38,1.47,27.3525908482058,0,68
41,35,42,39,41,1.47,29.409157216487827,0,68
32,37,45,51,33,1.82,26.28312656262443,0,68
40,45,33,39,41,1.33,27.841475701620407,0,68
50,31,33,40,44,1.79,29.94747861264662,0,68
44,34,35,44,41,1.82,29.54309578206975,0,68
41,33,42,41,41,1.36,28.584854560198917,0,68
36,41,38,52,31,1.67,26.49480203559045,0,68
30,41,40,47,40,2.0,26.28636529071464,0,68
28,36,56,38,40,1.42,26.0884238206404,0,69
31,47,45,36,39,2.0,27.581528534729017,0,69
38,36,40,45,39,1.34,27.540736646653993,0,69
36,49,41,42,30,1.88,29.94879484943601,0,69
44,50,39,28,37,1.68,30.937105631927878,0,69
39,31,39,46,43,1.78,28.065432206036753,0,69
36,39,44,38,41,1.59,28.22413975813604,0,69
43,32,35,45,43,1.67,28.382154449244112,0,69
41,36,33,43,45,1.43,28.731446621683062,0,69
44,45,32,41,36,1.65,29.31475471592627,0,69
32,40,54,36,36,1.47,27.533814849785834,0,69
43,36,36,44,39,1.49,29.146846938546226,0,69
39,40,51,30,38,1.61,29.366550005532392,0,69
37,46,40,38,37,1.81,29.641593032138783,0,69
33,40,42,45,38,1.43,27.217192467725816,0,69
39,41,42,34,42,1.64,29.05922821621017,0,69
50,45,31,42,30,1.49,31.241475739990978,0,69
39,47,38,39,35,1.74,29.282612033223693,0,69
39,30,39,45,45,1.95,28.164598892351396,0,69
42,39,30,39,48,1.95,29.83086200066324,0,69
44,48,39,39,28,1.82,32.17130429607663,0,70
41,41,38,42,36,1.86,30.541216901558805,0,70
33,38,37,45,45,1.71,27.153913349158515,0,70
39,44,34,42,39,1.89,30.126496076936057,0,70
41,36,46,37,38,1.37,29.192470701971224,0,70
25,34,47,41,51,1.68,25.823984191510995,0,70
37,42,35,35,49,1.32,27.595695374176977,0,70
51,36,27,47,37,1.54,29.123293464948105,0,70
38,39,36,39,46,1.48,28.71793783108398,0,70
42,41,37,34,44,1.54,29.825402484058625,0,70
40,40,38,35,45,1.47,29.620839287828012,0,70
36,42,41,38,41,1.84,29.276688725394912,0,70
36,42,43,43,34,1.36,27.478012068763526,0,70
50,32,40,39,37,1.89,32.07466687977738,0,70
49,29,36,38,46,1.99,29.982606001033513,0,70
37,39,39,36,47,1.44,28.802759581268646,0,70
34,39,39,41,45,1.78,27.817677391052335,0,70
35,37,43,43,40,1.37,27.604934712717906,0,70
46,39,41,31,41,1.9,33.147630804564656,0,70
34,34,44,38,48,1.41,27.84901890454707,0,70
38,36,49,34,41,1.85,30.049202477282293,0,71
43,38,42,43,32,1.44,29.67660558585205,0,71
43,49,31,45,30,1.71,29.08162627424713,0,71
48,43,34,34,39,1.78,31.888261835446176,0,71
37,43,28,46,44,1.33,27.15139496079909,0,71
48,45,38,28,39,1.48,32.53088857817182,0,71
39,45,37,35,42,1.33,27.985708216731027,0,71
38,38,48,41,33,1.85,29.669945630185413,0,71
25,43,38,51,41,1.3,25.339639244325724,0,71
44,33,49,35,37,1.51,30.184710783906645,0,71
37,40,34,40,47,1.73,28.254165248837044,0,71
39,47,38,39,35,1.87,30.971897447689305,0,71
35,34,39,54,36,1.48,26.489018176331808,0,71
33,46,38,39,42,1.88,28.469626855537733,0,71
44,32,32,47,43,1.56,28.272357376930145,0,71
29,41,41,36,51,1.95,26.59212634585584,0,71
41,36,44,42,35,1.42,29.209144453032973,0,71
32,46,42,41,37,1.76,27.318333593215876,0,71
41,32,36,49,40,1.76,28.01892070809364,0,71
39,36,50,35,38,1.85,30.383370824038565,0,71
40,47,36,36,39,1.88,31.45507801159593,0,72
44,43,37,34,40,1.57,30.21811673690551,0,72
38,52,36,33,39,1.39,29.520095266346623,0,72
43,40,38,37,40,1.44,30.302613340574823,0,72
36,42,41,43,36,1.68,27.71886041463597,0,72
32,35,48,44,39,1.59,26.77989677274205,0,72
45,44,47,30,32,1.64,30.768883979733545,0,72
41,35,46,40,36,1.41,29.321922701477703,0,72
36,34,40,45,43,1.69,27.648122726922857,0,72
39,42,39,44,34,1.7,28.283875956808533,0,72
37,44,43,40,34,1.68,28.172055628949412,0,72
39,45,44,40,30,1.88,31.099173033641815,0,72
44,40,34,32,48,1.89,31.506144832309158,0,72
38,41,40,46,33,1.46,28.339226308451323,0,72
27,40,49,43,39,1.47,25.540369093363687,0,72
41,38,26,48,45,1.6,27.81353368144272,0,72
20,42,42,52,42,1.51,22.927685086713865,0,72
36,45,43,35,39,1.73,28.755327325090335,0,72
51,34,23,45,45,1.61,28.38606061125082,0,72
46,34,39,40,39,1.69,29.466603976044667,0,72
51,34,43,42,28,1.56,29.958245075389584,0,73
39,40,44,39,36,1.73,29.003676335253438,0,73
38,40,45,37,38,1.88,30.378291676340417,0,73
39,31,37,40,51,1.9,28.33322203117119,0,73
47,40,41,42,28,1.6,29.560842722980198,0,73
49,45,33,36,35,1.7,30.946310103800656,0,73
45,36,42,39,36,1.82,31.05565955010765,0,73
42,37,43,30,46,1.4,30.179066804350057,0,73
40,34,41,43,40,1.57,28.446572546383415,0,73
41,35,40,34,48,1.35,28.877764059414595,0,73
40,40,47,42,29,1.5,28.979269989827394,0,73
30,53,49,32,34,1.49,27.197111365109762,0,73
33,33,38,50,44,1.45,26.647480574519136,0,73
49,40,35,37,37,1.36,30.13573973682523,0,73
45,30,41,41,41,1.84,29.994232673177926,0,73
41,38,41,45,33,1.97,29.881154797402797,0,73
37,38,44,40,39,1.31,26.93125244981131,0,73
43,38,43,37,37,1.36,29.365530958921045,0,73
44,38,27,42,47,1.42,28.98612510109086,0,73
37,37,40,50,34,1.76,27.421786942364207,0,73
53,40,31,39,35,1.63,30.35564845866468,0,74
29,37,41,45,46,1.95,25.941622607506787,0,74
43,35,39,43,38,1.68,28.801329842056486,0,74
47,39,32,39,41,1.73,30.025410946090595,0,74
42,42,41,38,35,1.3,26.301434786672736,0,74
38,45,39,35,41,1.91,30.824292981281655,0,74
43,35,45,44,31,1.58,28.588566070127023,0,74
33,48,39,43,35,1.55,27.12206651607174,0,74
51,35,45,42,25,1.98,32.25422138725622,0,74
41,37,37,33,50,1.75,29.391165095094166,0,74
47,35,41,40,35,1.79,30.79513629959946,0,74
42,39,41,35,41,1.8,30.632568229585026,0,74
38,30,48,46,36,1.82,28.080168279144313,0,74
29,45,38,43,43,1.62,26.21457317689696,0,74
34,43,44,36,41,1.53,28.13716993346501,0,74
28,42,47,44,37,1.65,25.575538459282175,0,74
50,37,40,24,47,1.92,33.96204753148255,0,74
51,34,34,34,45,1.71,30.241938256881355,0,74
42,30,45,38,43,1.7,29.01672622228076,0,74
37,40,39,44,38,1.99,28.618196935531195,0,74
36,35,32,45,50,1.37,27.514759774614372,0,75
48,41,33,38,38,1.46,31.062575963087248,0,75
40,44,32,35,47,1.98,30.06494056738505,0,75
34,36,46,46,36,1.36,26.835438792740824,0,75
41,36,32,42,47,1.51,28.617017803699312,0,75
38,41,29,47,43,1.3,26.673268369587156,0,75
32,42,42,47,35,1.64,26.323502896358058,0,75
38,47,46,24,43,1.83,31.426756178534763,0,75
38,36,34,42,48,1.75,28.195984278970933,0,75
34,31,45,40,48,1.93,27.531488722113025,0,75
42,37,40,42,37,1.59,28.8619252479873,0,75
47,34,37,44,36,1.71,29.223671067832367,0,75
46,48,34,30,40,1.88,33.959822931374035,0,75
38,31,32,53,44,1.37,27.051832268179396,0,75
36,43,38,45,36,1.46,28.04950768485307,0,75
33,46,36,37,46,1.34,27.182895177914514,0,75
