strength,dexterity,intelligence,vigor,constitution,height,character,fitness,generation
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,80
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,81
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,82
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,83
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,84
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,85
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,86
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,87
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,88
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,89
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,90
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,91
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,92
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,93
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,94
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,95
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,96
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,97
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,98
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
27,1,70,101,1,1.9,warrior,10.380187510101797,99
